,Code,Title
13519,ME93.41,"Intervertebral disc stenosis of neural canal, cervical region"
13520,ME93.42,"Intervertebral disc stenosis of neural canal, thoracic region"
13521,ME93.43,"Intervertebral disc stenosis of neural canal, lumbar region"
13522,ME93.44,"Intervertebral disc stenosis of neural canal, sacral region"
13523,ME93.4Y,Other specified intervertebral disc stenosis of neural canal
13524,ME93.4Z,"Intervertebral disc stenosis of neural canal, unspecified"
13525,ME93.5,Osseous and subluxation stenosis of intervertebral foramina
13526,ME93.6,Connective tissue and disc stenosis of intervertebral foramina
13527,ME93.Y,"Other specified biomechanical lesions, not elsewhere classified"
13528,ME93.Z,"Biomechanical lesions, unspecified"
13529,ME9Y,Other specified clinical findings in the musculoskeletal system
13530,MF1Y,"Other specified symptoms, signs or clinical findings of the musculoskeletal system"
13533,MF30,Breast lump or mass female
13534,MF31,Breast or lactation symptom or complaint
13535,MF32,Menopausal symptom or complaint
13536,MF33,Premenstrual symptom or complaint
13537,MF34,Pregnancy symptom or complaint
13538,MF35,Postpartum symptom or complaint
13539,MF36,Other symptom or complaint of vagina
13540,MF37,Symptom or complaint of female nipple
13541,MF38,Symptom or complaint of female pelvis
13542,MF39,Symptom or complaint of the vulva
13543,MF3A,Vaginal discharge
13544,MF3Y,"Other specified symptoms, signs or clinical findings involving the female genital system"
13546,MF40,Problems of male genital organs
13547,MF40.0,Symptom or complaint of the penis
13548,MF40.00,Pain in penis
13549,MF40.0Y,Other specified symptom or complaint of the penis
13550,MF40.0Z,"Symptom or complaint of the penis, unspecified"
13551,MF40.1,Problems of the prostate
13552,MF40.2,Symptom or complaint of the scrotum or testis
13553,MF40.20,Acute scrotal pain
13554,MF40.21,Testicular pain
13555,MF40.2Y,Other specified symptom or complaint of the scrotum or testis
13556,MF40.2Z,"Symptom or complaint of the scrotum or testis, unspecified"
13557,MF40.3,Retrograde ejaculation
13558,MF40.Y,Other specified problems of male genital organs
13559,MF40.Z,"Problems of male genital organs, unspecified"
13560,MF41,Symptom or complaint of male sexual function
13561,MF42,Retractile testis migrans
13562,MF4Y,"Other specified symptoms, signs or clinical findings involving the male genital system"
13564,MF50,Abnormal micturition
13565,MF50.0,Frequent micturition
13566,MF50.1,Pollakiuria
13567,MF50.2,Urinary incontinence
13568,MF50.20,Stress incontinence
13569,MF50.21,Urge Incontinence
13570,MF50.22,Mixed incontinence
13571,MF50.23,Functional urinary incontinence
13572,MF50.24,Reflex incontinence
13573,MF50.2Y,Other specified urinary incontinence
13574,MF50.2Z,"Urinary incontinence, unspecified"
13575,MF50.3,Retention of urine
13576,MF50.4,Haematuria
13577,MF50.40,Macroscopic haematuria
13578,MF50.41,Microscopic haematuria
13579,MF50.4Z,"Haematuria, unspecified"
13580,MF50.5,Extravasation of urine
13581,MF50.6,Other difficulties with micturition
13582,MF50.60,Hesitancy of micturition
13583,MF50.61,Poor urinary stream
13584,MF50.62,Splitting of urinary stream
13585,MF50.63,Urgency of urination
13586,MF50.64,Feeling of incomplete bladder emptying
13587,MF50.65,Straining to void
13588,MF50.6Y,Other specified difficulties with micturition
13589,MF50.6Z,"Difficulties with micturition, unspecified"
13590,MF50.7,Dysuria
13591,MF50.8,Vesical tenesmus
13592,MF50.Y,Other specified abnormal micturition
13593,MF50.Z,"Abnormal micturition, unspecified"
13594,MF51,Anuria or oliguria
13595,MF52,Bladder pain
13596,MF53,Extrarenal uraemia
13597,MF54,Macroscopic changes of size of the kidney
13598,MF54.0,Smooth contracted kidney
13599,MF54.1,Irregularly contracted kidney
13600,MF54.2,Small kidney
13601,MF54.Y,Other specified macroscopic changes of size of the kidney
13602,MF54.Z,"Macroscopic changes of size of the kidney, unspecified"
13603,MF55,Polyuria
13604,MF56,Renal colic
13605,MF57,Symptom or complaint of bladder
13606,MF58,Urethral discharge
13607,MF59,Urinary symptom or complaint
13608,MF5Y,"Other specified symptoms, signs or clinical findings involving the urinary system"
13610,MF60,Abnormal level of enzymes in specimens from female genital organs
13611,MF61,Abnormal level of hormones in specimens from female genital organs
13612,MF62,"Abnormal level of drugs, medicaments and biological substances in specimens from female genital organs"
13613,MF63,Abnormal level of substances chiefly nonmedicinal as to source in specimens from female genital organs
13614,MF64,Abnormal immunological findings in specimens from female genital organs
13615,MF65,Abnormal microbiological findings in specimens from female genital organs
13616,MF66,Abnormal cytological findings in specimens from female genital organs
13617,MF66.0,Abnormal cervix smear
13618,MF66.Y,Other specified abnormal cytological findings in specimens from female genital organs
13619,MF66.Z,"Abnormal cytological findings in specimens from female genital organs, unspecified"
13620,MF67,Abnormal histological findings in specimens from female genital organs
13621,MF68,Abnormal chromosomal findings in specimens from female genital organs
13622,MF6Y,Other specified clinical findings in specimens from female genital organs
13623,MF6Z,"Clinical findings in specimens from female genital organs, unspecified"
13625,MF70,Abnormal level of enzymes in specimens from male genital organs
13626,MF71,Abnormal level of hormones in specimens from male genital organs
13627,MF72,"Abnormal level of drugs, medicaments and biological substances in specimens from male genital organs"
13628,MF73,Abnormal level of substances chiefly nonmedicinal as to source in specimens from male genital organs
13629,MF74,Abnormal immunological findings in specimens from male genital organs
13630,MF75,Abnormal microbiological findings in specimens from male genital organs
13631,MF76,Abnormal cytological findings in specimens from male genital organs
13632,MF77,Abnormal histological findings in specimens from male genital organs
13633,MF78,Abnormal chromosomal findings in specimens from male genital organs
13634,MF7Y,Other specified clinical findings in specimens from male genital organs
13635,MF7Z,"Clinical findings in specimens from male genital organs, unspecified"
13637,MF80,Diffuse mesangial sclerosis
13638,MF81,Fibronectin glomerulopathy
13639,MF82,Lipoprotein glomerulopathy
13640,MF83,Diabetic glomerular changes
13641,MF84,Pauci-immune proliferative glomerulonephritis
13642,MF85,Anti-glomerular basement membrane antibody mediated disease
13643,MF8Y,Other specified clinical findings in specimens from the urinary system
13644,MF8Z,"Clinical findings in specimens from the urinary system, unspecified"
13646,MF90,Acetonuria
13647,MF91,Bilirubinuria
13648,MF92,Chyluria
13649,MF93,Glycosuria
13650,MF94,Haemoglobinuria
13651,MF95,Myoglobinuria
13652,MF96,Proteinuria
13653,MF96.0,Orthostatic proteinuria
13654,MF96.1,Bence Jones proteinuria
13655,MF96.Y,Other specified proteinuria
13656,MF96.Z,"Proteinuria, unspecified"
13657,MF97,Pyuria
13658,MF98,Abnormal levels of serum electrolytes in the urine
13659,MF98.0,Hypercalciuria
13660,MF98.1,Hyperkaluria
13661,MF98.2,Hypermagnesuria
13662,MF98.3,Hypocalciuria
13663,MF98.4,Hypokaluria
13664,MF98.5,Hypomagnesuria
13665,MF98.6,Hypophosphaturia
13666,MF98.Y,Other specified abnormal levels of serum electrolytes in the urine
13667,MF98.Z,"Abnormal levels of serum electrolytes in the urine, unspecified"
13668,MF99,"Elevated urine levels of drugs, medicaments and biological substances"
13669,MF9A,Abnormal urine levels of substances chiefly nonmedicinal as to source
13670,MF9B,Abnormal findings on microbiological examination of urine
13671,MF9C,Abnormal findings on cytological and histological examination of urine
13672,MF9Y,"Other specified clinical findings on examination of urine, without diagnosis"
13673,MG00,Clinical findings on diagnostic imaging of breast
13674,MG01,Clinical findings on diagnostic imaging of urinary organs
13675,MG02,Results of kidney function studies
13676,MG0Y,"Other specified symptoms, signs or clinical findings of the genitourinary system"
13679,MG20,Cachexia
13680,MG20.0,Malignant cachexia
13681,MG20.Z,"Cachexia, unspecified"
13682,MG21,Chills
13683,MG22,Fatigue
13684,MG23,Fear of death or dying
13685,MG24,Fear of disease
13686,MG24.0,Fear of cancer
13687,MG24.00,Fear of cancer of digestive system
13688,MG24.01,Fear of breast cancer female
13689,MG24.02,Fear of genital cancer male
13690,MG24.0Y,Other specified fear of cancer
13691,MG24.0Z,"Fear of cancer, unspecified"
13692,MG24.1,Fear of human immunodeficiency virus
13693,MG24.2,Fear of haematological disease
13694,MG24.3,Fear of digestive disease
13695,MG24.4,Fear of eye disease
13696,MG24.5,Fear of heart disease
13697,MG24.6,Fear of hypertension
13698,MG24.7,Fear of cardiovascular disease
13699,MG24.8,Fear of musculoskeletal disease
13700,MG24.9,Fear of neurological disease
13701,MG24.A,Fear of respiratory disease
13702,MG24.B,"Fear of endocrine, metabolic or nutritional disease"
13703,MG24.C,Fear of urinary disease
13704,MG24.D,Fear of complications of pregnancy
13705,MG24.E,Fear of sexually transmitted disease female
13706,MG24.F,Fear of female genital or breast disease
13707,MG24.G,Fear of sexually transmitted disease male
13708,MG24.H,Fear of genital disease male
13709,MG24.J,Fear of mental disorder
13710,MG24.Y,Fear of other specified disease
13711,MG24.Z,"Fear of disease, unspecified"
13712,MG25,Feeling ill
13713,MG26,Fever of other or unknown origin
13714,MG27,"Haemorrhage, not elsewhere classified"
13715,MG28,"Hypothermia, not associated with low environmental temperature"
13716,MG29,Oedema
13717,MG29.0,Localised oedema
13718,MG29.00,Ankle oedema
13719,MG29.01,Oedema of legs
13720,MG29.02,Pitting of lip
13721,MG29.0Y,Other specified localised oedema
13722,MG29.1,Generalised oedema
13723,MG29.10,Oedema due to increased capillary pressure
13724,MG29.1Y,Other specified generalised oedema
13725,MG29.2,Infectious oedema
13726,MG29.3,Pitting oedema
13727,MG29.Z,"Oedema, unspecified"
13728,MG2A,Ageing associated decline in intrinsic capacity
13730,MG30,Chronic pain
13731,MG30.0,Chronic primary pain
13732,MG30.00,Chronic primary visceral pain
13733,MG30.01,Chronic widespread pain
13734,MG30.02,Chronic primary musculoskeletal pain
13735,MG30.03,Chronic primary headache or orofacial pain
13736,MG30.04,Complex regional pain syndrome
13737,MG30.0Y,Other specified chronic primary pain
13738,MG30.0Z,"Chronic primary pain, unspecified"
13739,MG30.1,Chronic cancer related pain
13740,MG30.10,Chronic cancer pain
13741,MG30.11,Chronic post cancer treatment pain
13742,MG30.1Y,Other specified chronic cancer related pain
13743,MG30.1Z,"Chronic cancer related pain, unspecified"
13744,MG30.2,Chronic postsurgical or post traumatic pain
13745,MG30.20,Chronic post traumatic pain
13746,MG30.21,Chronic postsurgical pain
13747,MG30.2Y,Other specified chronic postsurgical or post traumatic pain
13748,MG30.2Z,"Chronic postsurgical or post traumatic pain, unspecified"
13749,MG30.3,Chronic secondary musculoskeletal pain
13750,MG30.30,Chronic secondary musculoskeletal pain from persistent inflammation
13751,MG30.31,Chronic secondary musculoskeletal pain associated with structural changes
13752,MG30.32,Chronic secondary musculoskeletal pain due to disease of the nervous system
13753,MG30.3Y,Other specified chronic secondary musculoskeletal pain
13754,MG30.3Z,"Chronic secondary musculoskeletal pain, unspecified"
13755,MG30.4,Chronic secondary visceral pain
13756,MG30.40,Chronic visceral pain from mechanical factors
13757,MG30.41,Chronic visceral pain from vascular mechanisms
13758,MG30.42,Chronic visceral pain from persistent inflammation
13759,MG30.4Y,Other specified chronic secondary visceral pain
13760,MG30.4Z,"Chronic secondary visceral pain, unspecified"
13761,MG30.5,Chronic neuropathic pain
13762,MG30.50,Chronic central neuropathic pain
13763,MG30.51,Chronic peripheral neuropathic pain
13764,MG30.5Y,Other specified chronic neuropathic pain
13765,MG30.5Z,"Chronic neuropathic pain, unspecified"
13766,MG30.6,Chronic secondary headache or orofacial pain
13767,MG30.61,Chronic dental pain
13768,MG30.62,Chronic neuropathic orofacial pain
13769,MG30.63,Headache or orofacial pain associated with chronic secondary temporomandibular disorders
13770,MG30.64,Chronic headache or orofacial pain associated with disorders of homoeostasis or their nonpharmacological treatment
13771,MG30.65,Chronic headache or orofacial pain associated with cranial or cervical vascular disorder
13772,MG30.66,Chronic headache or orofacial pain associated with non-vascular intracranial disorder
13773,MG30.67,Chronic headache associated with a substance or its withdrawal
13774,MG30.6Y,Other specified chronic secondary headache or orofacial pain
13775,MG30.6Z,"Chronic secondary headache or orofacial pain, unspecified"
13776,MG30.Y,Other specified chronic pain
13777,MG30.Z,"Chronic pain, unspecified"
13778,MG31,Acute pain
13779,MG31.0,"Acute pain in the face, not elsewhere classified"
13780,MG31.1,"Acute headache, not elsewhere classified"
13781,MG31.2,"Acute postoperative pain, not elsewhere classified"
13782,MG31.Y,Other specified acute pain
13783,MG31.Z,"Acute pain, unspecified"
13784,MG3Z,"Pain, unspecified"
13785,MG40,Shock
13786,MG40.0,Cardiogenic shock
13787,MG40.1,Hypovolaemic shock
13788,MG40.Y,Other specified shock
13789,MG40.Z,"Shock, unspecified"
13790,MG41,"Sleep disturbance, not elsewhere classified"
13791,MG42,"Somnolence, not elsewhere classified"
13792,MG43,Symptoms or signs concerning food or fluid intake
13793,MG43.0,Polydipsia
13794,MG43.1,Overeating
13795,MG43.2,Abulia
13796,MG43.3,Feeding difficulties
13797,MG43.30,Feeding problem of infant
13798,MG43.31,Feeding problem of child
13799,MG43.32,Feeding problem of adult
13800,MG43.3Z,"Feeding difficulties, unspecified"
13801,MG43.4,Insufficient intake of food or water due to self neglect
13802,MG43.40,"Refusal of food, not elsewhere classified"
13803,MG43.41,"Refusal of fluid, not elsewhere classified"
13804,MG43.4Y,Other specified insufficient intake of food or water due to self neglect
13805,MG43.4Z,"Insufficient intake of food or water due to self neglect, unspecified"
13806,MG43.5,Excessive weight loss
13807,MG43.6,Excessive weight gain
13808,MG43.7,Anorexia
13809,MG43.8,Decreased appetite
13810,MG43.9,Increased appetite
13811,MG43.Y,Other specified symptoms or signs concerning food or fluid intake
13812,MG44,Symptoms peculiar to infancy
13813,MG44.0,Excessive crying of infant
13814,MG44.1,Lack of expected normal physiological development
13815,MG44.10,Delayed milestone
13816,MG44.11,Failure to thrive in infant or child
13817,MG44.12,Short stature of child
13818,MG44.13,Constitutional delay of growth and puberty
13819,MG44.14,Familial short stature
13820,MG44.1Y,Other specified lack of expected normal physiological development
13821,MG44.1Z,"Lack of expected normal physiological development, unspecified"
13822,MG44.Y,Other specified symptoms peculiar to infancy
13823,MG44.Z,"Symptoms peculiar to infancy, unspecified"
13824,MG45,Syncope or collapse
13825,MG45.0,Cardiac syncope
13826,MG45.Y,Other specified syncope or collapse
13827,MG45.Z,"Syncope or collapse, unspecified"
13828,MG46,Systemic inflammatory response syndrome of noninfectious origin
13829,MG47,Toxicosis not further specified
13830,MG48,Unknown or unspecified causes of morbidity
13831,MG49,Hangover
13832,MG4A,Multi organ failure
13833,MG4Y,Other specified general symptoms
13835,MG50,Finding of gram negative bacteria resistant to antimicrobial drugs
13836,MG50.0,Antibiotic resistant Acinetobacter baumannii
13837,MG50.00,Tetracycline resistant Acinetobacter baumannii
13838,MG50.01,Aminoglycoside resistant Acinetobacter baumannii
13839,MG50.02,Carbapenem resistant Acinetobacter baumannii
13840,MG50.03,Polymyxin resistant Acinetobacter baumannii
13841,MG50.0Y,Acinetobacter resistant to other antibiotic
13842,MG50.0Z,Acinetobacter resistant to unspecified antibiotic
